Point ID,alphat,arc_length,CH4,CO2,G,H2O,k,N2,nut,O2,p,p_rgh,Points_0,Points_1,Points_2,Points_Magnitude,Qdot,qin,qr,reactingCloud1:hsCoeff,reactingCloud1:hsTrans,reactingCloud1:rhokTrans,reactingCloud1:rhoTrans_CH4,reactingCloud1:rhoTrans_CO2,reactingCloud1:rhoTrans_H2O,reactingCloud1:rhoTrans_N2,reactingCloud1:rhoTrans_O2,reactingCloud1:UCoeff,reactingCloud1:UTrans_0,reactingCloud1:UTrans_1,reactingCloud1:UTrans_2,reactingCloud1:UTrans_Magnitude,rho,T,U_0,U_1,U_2,U_Magnitude,vtkValidPointMask
482,0.000507108,120.5,7.74376e-11,1.21493e-09,2366.26,9.94649e-10,0.000228944,0.76699,0.000433985,0.23301,101217,0.219453,-4.5,10.45,0,11.3777,0.000257537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1685,300.569,0.0715002,0.0385489,-0.000831976,0.0812342,1
483,0.000551584,120.75,5.0176e-10,4.47036e-09,2534.3,3.65984e-09,0.000271508,0.76699,0.000472233,0.23301,101217,0.185008,-4.25,10.45,0,11.2812,0.00175472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16805,300.685,0.074183,0.0470521,-0.000868796,0.0878509,1
484,0.000620784,121,1.37124e-09,2.14566e-08,2766.93,1.75664e-08,0.000344785,0.76699,0.00053173,0.23301,101217,0.140862,-4,10.45,0,11.1894,0.0052409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1675,300.827,0.0775469,0.0586064,-0.000926284,0.0972064,1
485,0.000694978,121.25,3.20389e-09,1.54098e-07,3097.4,1.26158e-07,0.000431641,0.76699,0.000595636,0.23301,101217,0.0826518,-3.75,10.45,0,11.1025,0.0136714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16681,301.006,0.084437,0.0716105,-0.00100344,0.110719,1
486,0.000759491,121.5,1.23841e-08,3.99898e-07,3557,3.27393e-07,0.000516112,0.76699,0.000651383,0.233009,101217,0.0131394,-3.5,10.45,0,11.0205,0.0585591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.166,301.216,0.0916946,0.0860931,-0.00102784,0.125781,1
487,0.000850514,121.75,5.27764e-08,7.94877e-07,4195.73,6.50759e-07,0.000651425,0.76699,0.000730122,0.233009,101217,-0.0775917,-3.25,10.45,0,10.9437,0.287073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16496,301.483,0.0968809,0.107249,-0.00102656,0.144531,1
488,0.000988103,122,1.56468e-07,1.73947e-06,5083.55,1.42409e-06,0.000886081,0.766989,0.000849403,0.233007,101217,-0.214628,-3,10.45,0,10.8721,0.989157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16343,301.88,0.103703,0.141224,-0.00110299,0.175214,1
489,0.00114501,122.25,3.08614e-07,4.14043e-06,6319.22,3.38974e-06,0.00119142,0.766988,0.000986026,0.233004,101217,-0.398214,-2.75,10.45,0,10.8058,2.19872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1614,302.408,0.117214,0.182232,-0.00129439,0.216678,1
490,0.00130528,122.5,4.61765e-07,1.07695e-05,8044.05,8.81691e-06,0.00155234,0.766986,0.00112641,0.232994,101217,-0.619238,-2.5,10.45,0,10.7449,3.68498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15898,303.04,0.135372,0.231726,-0.00149602,0.268375,1
491,0.00145247,122.75,6.3503e-07,3.04055e-05,10464,2.48927e-05,0.00192876,0.766979,0.00125764,0.232966,101217,-0.96868,-2.25,10.45,0,10.6895,5.60808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15517,304.039,0.153657,0.318762,-0.00156771,0.353867,1
492,0.00163737,123,1.04135e-06,6.1095e-05,13886.5,5.0018e-05,0.00249391,0.766967,0.00142453,0.232921,101217,-1.45649,-2,10.45,0,10.6397,10.7491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14988,305.438,0.170278,0.439909,-0.0015832,0.471717,1
493,0.00238428,123.25,1.70095e-06,0.000101405,18774.8,8.30192e-05,0.00650483,0.766952,0.00209519,0.232862,101217,-2.20156,-1.75,10.45,0,10.5955,27.1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1418,307.605,0.185089,0.596915,-0.00175804,0.624955,1
494,0.00532705,123.5,2.45254e-06,0.000253327,25840.3,0.000207397,0.0458889,0.766897,0.00483814,0.232639,101217,-4.07949,-1.5,10.45,0,10.5571,91.6687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12151,313.316,0.193083,0.918256,-0.00199687,0.938339,1
495,0.0123253,123.75,6.40237e-06,0.000988099,36298.1,0.000808948,0.261581,0.766632,0.012141,0.231565,101217,-9.40509,-1.25,10.45,0,10.5245,764.271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06397,331.688,0.185805,1.74974,-0.00247116,1.75958,1
496,0.0220092,124,4.74647e-05,0.00391927,52908.1,0.00320867,0.97058,0.765548,0.0255429,0.227276,101217,-21.8016,-1,10.45,0,10.4977,8185.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.930022,389.092,0.165071,3.64979,-0.00545191,3.65353,1
497,0.0277775,124.25,0.000472697,0.01384,86405.4,0.0113307,2.37056,0.761601,0.0426799,0.212756,101217,-43.0333,-0.75,10.45,0,10.4769,65223.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700622,545.018,0.145471,7.23213,-0.0130145,7.2336,1
498,0.0239149,124.5,0.00462647,0.0400736,167689,0.0328079,3.68116,0.748204,0.0548109,0.174288,101217,-66.7424,-0.5,10.45,0,10.462,292639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.444511,858.762,0.128083,12.6835,-0.0177867,12.6842,1
499,0.014878,124.75,0.0251097,0.0854752,322477,0.0699778,3.24851,0.712033,0.051049,0.107404,101217,-81.6167,-0.25,10.45,0,10.453,730001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283797,1213.33,0.0906582,18.6887,-0.0102435,18.689,1
500,0.0103798,125,0.0439442,0.114175,427434,0.0934739,2.25388,0.683419,0.0431099,0.0649878,101217,-85.5917,0,10.45,0,10.45,1.01063e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240776,1368.36,-0.00526281,21.6537,-0.00199001,21.6537,1
501,0.0149243,125.25,0.0248213,0.0851625,321820,0.0697218,3.25174,0.712426,0.0510915,0.107868,101217,-81.5563,0.25,10.45,0,10.453,731235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284445,1211.66,-0.0985547,18.6504,-0.00884357,18.6507,1
502,0.0239359,125.5,0.0045589,0.0397877,166905,0.0325738,3.66683,0.748371,0.0547008,0.174708,101217,-66.6018,0.5,10.45,0,10.462,289725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.446016,855.982,-0.133478,12.6438,-0.0145969,12.6445,1
503,0.0277218,125.75,0.000464744,0.0137302,86089.8,0.0112408,2.35253,0.761648,0.0425044,0.212917,101217,-42.8834,0.75,10.45,0,10.4769,64237.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.702188,543.531,-0.150091,7.2109,-0.0102009,7.21247,1
504,0.0219269,126,4.68479e-05,0.00389559,52778.4,0.00318929,0.961034,0.765557,0.0254162,0.227311,101217,-21.7265,1,10.45,0,10.4977,8062.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.930723,388.654,-0.169103,3.64595,-0.00523094,3.64987,1
505,0.0122909,126.25,6.42114e-06,0.000990699,36216.6,0.000811077,0.259132,0.766631,0.0121016,0.231561,101217,-9.39529,1.25,10.45,0,10.5245,757.276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06391,331.683,-0.189372,1.75521,-0.00358789,1.7654,1
506,0.0053381,126.5,2.55558e-06,0.000259321,25783,0.000212304,0.0457877,0.766895,0.00484858,0.232631,101217,-4.0755,1.5,10.45,0,10.5571,94.4832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12133,313.367,-0.196119,0.923352,-0.00297791,0.943955,1
507,0.00239976,126.75,1.79803e-06,0.000105964,18733.9,8.67519e-05,0.00659575,0.766951,0.002109,0.232855,101217,-2.18368,1.75,10.45,0,10.5955,28.8722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14172,307.627,-0.187561,0.597997,-0.0022784,0.626725,1
508,0.00164026,127,1.09893e-06,6.4609e-05,13857.3,5.28948e-05,0.0025059,0.766966,0.0014271,0.232915,101217,-1.4279,2,10.45,0,10.6397,11.4041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14986,305.443,-0.172363,0.43907,-0.00184672,0.471694,1
509,0.00145063,127.25,6.6231e-07,3.25789e-05,10443.1,2.66721e-05,0.00192345,0.766978,0.001256,0.232962,101217,-0.929215,2.25,10.45,0,10.6895,5.84301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15521,304.028,-0.155712,0.318028,-0.00168239,0.354105,1
510,0.00130664,127.5,4.81627e-07,1.16741e-05,8029.2,9.55746e-06,0.00155445,0.766985,0.0011275,0.232993,101217,-0.571222,2.5,10.45,0,10.7449,3.84226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15906,303.02,-0.137431,0.230704,-0.00151387,0.268541,1
511,0.00114975,127.75,3.2691e-07,4.44889e-06,6308.8,3.64227e-06,0.00120098,0.766988,0.000990043,0.233003,101217,-0.345723,2.75,10.45,0,10.8058,2.33363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16147,302.389,-0.118821,0.1805,-0.00130961,0.216102,1
512,0.000992486,128,1.71043e-07,1.85944e-06,5076.34,1.52231e-06,0.000893994,0.766989,0.000853127,0.233007,101217,-0.158045,3,10.45,0,10.8721,1.08372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16349,301.864,-0.104671,0.139723,-0.00104161,0.174584,1
513,0.000853034,128.25,6.00099e-08,8.46296e-07,4190.84,6.92855e-07,0.000655373,0.76699,0.000732242,0.233009,101217,-0.0149072,3.25,10.45,0,10.9437,0.327513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16503,301.465,-0.0975109,0.10624,-0.000728174,0.144208,1
514,0.00076038,128.5,1.4194e-08,4.28357e-07,3553.77,3.50692e-07,0.000517287,0.76699,0.000652103,0.233009,101217,0.0814114,3.5,10.45,0,11.0205,0.0672865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16607,301.196,-0.0922445,0.0852345,-0.000557978,0.125596,1
515,0.000695975,128.75,3.51265e-09,1.68448e-07,3095.29,1.37907e-07,0.000432775,0.76699,0.000596458,0.23301,101217,0.154907,3.75,10.45,0,11.1025,0.0150078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16687,300.99,-0.0849872,0.0709414,-0.000574335,0.110706,1
516,0.000622723,129,1.49064e-09,2.35081e-08,2765.55,1.92459e-08,0.000346878,0.76699,0.000533364,0.23301,101217,0.217492,4,10.45,0,11.1894,0.00571127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16756,300.812,-0.0779697,0.0582883,-0.000553057,0.0973505,1
517,0.000552805,129.25,5.50567e-10,4.87541e-09,2533.32,3.99145e-09,0.000272733,0.76699,0.000473257,0.23301,101217,0.266131,4.25,10.45,0,11.2812,0.00193142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16811,300.672,-0.0743723,0.0470637,-0.000402402,0.0880136,1
518,0.000507698,129.5,8.52729e-11,1.32156e-09,2365.48,1.08195e-09,0.000229461,0.76699,0.000434472,0.23301,101217,0.305124,4.5,10.45,0,11.3777,0.000284336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16855,300.557,-0.0717145,0.0387197,-0.000345863,0.0815004,1
519,0.000467687,129.75,1.03555e-11,2.17997e-10,2244.56,1.78472e-10,0.000194879,0.76699,0.000400108,0.23301,101217,0.335702,4.75,10.45,0,11.4789,3.08495e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16891,300.464,-0.0689841,0.0326701,-0.000316888,0.0763298,1
520,0.000431467,130,1.74341e-12,1.44498e-11,2157.75,1.18299e-11,0.000165639,0.76699,0.000369028,0.23301,101217,0.359351,5,10.45,0,11.5846,4.9956e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16921,300.388,-0.0673556,0.0277867,-0.000254682,0.0728625,1
521,0.000405616,130.25,8.48832e-14,2.02869e-12,2095.68,1.66087e-12,0.000146121,0.76699,0.000346847,0.23301,101217,0.377183,5.25,10.45,0,11.6947,2.16824e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16945,300.327,-0.0664607,0.0240465,-0.000210446,0.0706775,1
522,0.000384203,130.5,1.08079e-14,7.86491e-14,2051.46,6.43893e-14,0.000131068,0.76699,0.000328482,0.23301,101217,0.390147,5.5,10.45,0,11.809,2.63643e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16964,300.278,-0.0659933,0.0213142,-0.000170602,0.0693501,1
523,0.000365853,130.75,3.93157e-16,7.27686e-15,2020.04,5.95751e-15,0.000118758,0.76699,0.00031275,0.23301,101217,0.39935,5.75,10.45,0,11.9275,9.01705e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1698,300.238,-0.0660753,0.0192161,-0.000130412,0.0688129,1
524,0.000351643,131,4.04308e-17,4.44104e-16,1997.66,3.63584e-16,0.000109631,0.76699,0.000300569,0.23301,101217,0.405717,6,10.45,0,12.05,8.77364e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16993,300.204,-0.0665922,0.0175226,-9.38981e-05,0.0688591,1
525,0.000340284,131.25,3.62233e-18,4.31507e-17,1981.6,3.53271e-17,0.000102631,0.76699,0.000290831,0.23301,101217,0.409676,6.25,10.45,0,12.1764,7.59719e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17004,300.175,-0.067448,0.0161191,-6.1267e-05,0.0693474,1
526,0.000330729,131.5,2.70222e-19,3.15098e-18,1969.86,2.57968e-18,9.69111e-05,0.76699,0.000282643,0.23301,101217,0.411462,6.5,10.45,0,12.3066,5.46898e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17013,300.151,-0.0686279,0.0149234,-3.28031e-05,0.0702317,1
527,0.000323031,131.75,1.30808e-20,1.44551e-19,1961,1.18342e-19,9.24313e-05,0.76699,0.000276045,0.23301,101217,0.41142,6.75,10.45,0,12.4405,2.57749e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17021,300.13,-0.0700133,0.0138683,-8.70176e-06,0.0713736,1
528,0.000316778,132,5.5421e-22,5.83204e-21,1954.01,4.77464e-21,8.88665e-05,0.76699,0.000270686,0.23301,101217,0.409895,7,10.45,0,12.5779,1.06513e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17028,300.113,-0.0715658,0.0128313,1.16381e-05,0.072707,1
529,0.00031282,132.25,2.0749e-23,2.10222e-22,1948.2,1.72107e-22,8.66414e-05,0.76699,0.00026729,0.23301,101217,0.407196,7.25,10.45,0,12.7187,3.90595e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17034,300.098,-0.073231,0.0117123,3.04653e-05,0.0741617,1
530,0.000311285,132.5,7.77293e-25,7.74964e-24,1943.12,6.34456e-24,8.57837e-05,0.76699,0.000265967,0.23301,101217,0.403547,7.5,10.45,0,12.8628,1.44989e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17039,300.085,-0.0749713,0.0104618,4.82118e-05,0.0756977,1
531,0.000312958,132.75,2.7949e-26,2.71276e-25,1938.43,2.22091e-25,8.56584e-05,0.76699,0.000267386,0.23301,101217,0.398988,7.75,10.45,0,13.0102,5.20244e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17044,300.073,-0.0767418,0.00912056,6.28895e-05,0.0772819,1
532,0.000341757,133,9.10162e-28,8.67404e-27,1933.46,7.10136e-27,8.59162e-05,0.76699,0.000291981,0.23301,101217,0.392258,8,10.45,0,13.1606,1.68829e-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17047,300.063,-0.0786968,0.00762141,7.79843e-05,0.079065,1
533,0.000359745,133.25,4.21225e-28,4.0081e-27,1929.92,3.2814e-27,8.53444e-05,0.76699,0.000307344,0.23301,101217,0.386358,8.25,10.45,0,13.3141,7.77623e-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1705,300.058,-0.0800482,0.00621081,8.81262e-05,0.0802888,1
534,0.000374926,133.5,2.09903e-29,1.89732e-28,1926.37,1.55332e-28,8.47078e-05,0.76699,0.000320308,0.23301,101217,0.380336,8.5,10.45,0,13.4704,3.28146e-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17052,300.052,-0.0813637,0.00469371,9.8033e-05,0.081499,1
535,0.00037781,133.75,9.3085e-30,8.41099e-29,1922.82,6.886e-29,8.37867e-05,0.76699,0.000322765,0.23301,101217,0.373778,8.75,10.45,0,13.6296,1.45425e-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17054,300.046,-0.0825219,0.0027101,0.00010691,0.0825665,1
536,0.000380864,134,2.47626e-31,2.19014e-30,1919.35,1.79305e-30,8.29746e-05,0.76699,0.000325368,0.23301,101217,0.36722,9,10.45,0,13.7914,3.71754e-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17056,300.04,-0.0835605,0.000649145,0.000115479,0.0835631,1
537,0.000384493,134.25,1.17738e-31,1.04109e-30,1916.21,8.52331e-31,8.25338e-05,0.76699,0.000328464,0.23301,101217,0.360658,9.25,10.45,0,13.9558,1.76699e-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17058,300.036,-0.0841914,-0.00167536,0.000122996,0.0842082,1
538,0.000388131,134.5,2.21907e-33,1.91703e-32,1913.13,1.56946e-32,8.21097e-05,0.76699,0.000331567,0.23301,101217,0.354142,9.5,10.45,0,14.1228,3.22591e-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1706,300.032,-0.0847506,-0.00402765,0.000130269,0.0848464,1
539,0.000391834,134.75,1.20469e-33,1.04058e-32,1910.51,8.51913e-33,8.18189e-05,0.76699,0.000334727,0.23301,101217,0.347992,9.75,10.45,0,14.2921,1.75097e-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17061,300.029,-0.0847382,-0.00660142,0.000135604,0.084995,1
540,0.000395537,135,1.90298e-34,1.64127e-33,1907.89,1.34369e-33,8.1528e-05,0.76699,0.000337886,0.23301,101217,0.341841,10,10.45,0,14.4638,2.76028e-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17062,300.025,-0.0847257,-0.00917519,0.000140939,0.0852212,1
541,0.000399303,135.25,1.00044e-35,8.44752e-35,1905.69,6.91591e-35,8.13483e-05,0.76699,0.000341101,0.23301,101217,0.336368,10.25,10.45,0,14.6378,1.41004e-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17063,300.023,-0.0841112,-0.0118418,0.000144254,0.0849408,1
542,0.000403083,135.5,3.94443e-36,3.32987e-35,1903.58,2.72613e-35,8.11918e-05,0.76699,0.000344327,0.23301,101217,0.331037,10.5,10.45,0,14.8139,5.55767e-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17064,300.021,-0.0833708,-0.0145277,0.000147148,0.0846273,1
543,0.000406865,135.75,5.99914e-38,4.96068e-37,1901.59,4.06126e-37,8.10685e-05,0.76699,0.000347555,0.23301,101217,0.326123,10.75,10.45,0,14.9922,8.21472e-32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17065,300.019,-0.082356,-0.0171809,0.000149304,0.0841291,1
544,0.000410652,136,3.40564e-38,2.81595e-37,1899.82,2.30539e-37,8.10044e-05,0.76699,0.000350789,0.23301,101217,0.321949,11,10.45,0,15.1724,4.66298e-32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17065,300.017,-0.0808542,-0.019776,0.000150153,0.0832377,1
545,0.000414439,136.25,8.12146e-39,6.71219e-38,1898.05,5.49521e-38,8.09403e-05,0.76699,0.000354022,0.23301,101217,0.317775,11.25,10.45,0,15.3546,1.11124e-32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17066,300.016,-0.0793524,-0.022371,0.000151002,0.0824456,1
546,0.000418176,136.5,1.9833e-40,1.61002e-39,1896.42,1.31811e-39,8.09119e-05,0.76699,0.000357213,0.23301,101217,0.314548,11.5,10.45,0,15.5387,2.64172e-34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17066,300.014,-0.0773751,-0.0247426,0.000150312,0.081235,1
547,0.000421892,136.75,1.07631e-40,8.73705e-40,1894.84,7.15296e-40,8.08991e-05,0.76699,0.000360385,0.23301,101217,0.311732,11.75,10.45,0,15.7247,1.43352e-34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17067,300.013,-0.0751912,-0.027017,0.000148953,0.0798978,1
548,0.000425607,137,1.69319e-41,1.37393e-40,1893.26,1.12484e-40,8.08862e-05,0.76699,0.000363558,0.23301,101217,0.308916,12,10.45,0,15.9123,2.2531e-35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17067,300.012,-0.0730072,-0.0292914,0.000147594,0.0786642,1
549,0.000429244,137.25,4.90454e-43,3.94185e-42,1891.75,3.22719e-42,8.09015e-05,0.76699,0.000366663,0.23301,101217,0.307216,12.25,10.45,0,16.1017,6.36457e-37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17068,300.011,-0.070397,-0.0311302,0.000144559,0.0769731,1
550,0.000432863,137.5,2.77457e-43,2.22386e-42,1890.26,1.82169e-42,8.09231e-05,0.76699,0.000369754,0.23301,101217,0.305759,12.5,10.45,0,16.2927,3.58691e-37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17068,300.01,-0.0676937,-0.0328739,0.000141158,0.0752539,1
551,0.000436483,137.75,6.30584e-44,5.0727e-43,1888.77,4.14784e-43,8.09446e-05,0.76699,0.000372845,0.23301,101217,0.304302,12.75,10.45,0,16.4853,8.09255e-38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17068,300.01,-0.0649904,-0.0346175,0.000137758,0.0736352,1
552,0.000440027,138,1.4013e-45,1.26117e-44,1887.27,1.12104e-44,8.09842e-05,0.76699,0.000375871,0.23301,101217,0.303661,13,10.45,0,16.6794,1.33467e-39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17069,300.009,-0.0620936,-0.0358805,0.000133277,0.071715,1
553,0.000443542,138.25,0,8.40779e-45,1885.77,7.00649e-45,8.10311e-05,0.76699,0.000378873,0.23301,101217,0.303347,13.25,10.45,0,16.875,8.29857e-40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17069,300.008,-0.0591195,-0.0369517,0.000128366,0.0697178,1
554,0.000447056,138.5,0,2.8026e-45,1884.27,2.8026e-45,8.1078e-05,0.76699,0.000381874,0.23301,101217,0.303033,13.5,10.45,0,17.072,3.25047e-40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17069,300.008,-0.0561455,-0.0380229,0.000123455,0.0678091,1
555,0.000450525,138.75,0,0,1882.72,0,8.11295e-05,0.76699,0.000384836,0.23301,101217,0.302995,13.75,10.45,0,17.2703,2.16781e-42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17069,300.007,-0.0531733,-0.038836,0.000118266,0.0658457,1
556,0.000453914,139,0,0,1881.06,0,8.11894e-05,0.76699,0.00038773,0.23301,101217,0.303445,14,10.45,0,17.47,1.50359e-42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17069,300.007,-0.0502044,-0.0391922,0.000112584,0.0636908,1
557,0.000457302,139.25,0,0,1879.39,0,8.12493e-05,0.76699,0.000390624,0.23301,101217,0.303894,14.25,10.45,0,17.671,8.39378e-43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1707,300.006,-0.0472354,-0.0395484,0.000106903,0.0616058,1
558,0.000460691,139.5,0,0,1877.73,0,8.13092e-05,0.76699,0.000393518,0.23301,101217,0.304344,14.5,10.45,0,17.8732,1.76564e-43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1707,300.006,-0.0442665,-0.0399045,0.000101221,0.0595978,1
559,0.00046398,139.75,0,0,1875.9,0,8.13737e-05,0.76699,0.000396327,0.23301,101217,0.305029,14.75,10.45,0,18.0766,2.8026e-45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1707,300.005,-0.0414864,-0.0397814,9.55918e-05,0.0574777,1
560,0.000467234,140,0,0,1874.01,0,8.14398e-05,0.76699,0.000399106,0.23301,101217,0.305797,15,10.45,0,18.2812,1.4013e-45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1707,300.005,-0.038773,-0.0394892,8.99803e-05,0.0553421,1
561,0.000470488,140.25,0,0,1872.11,0,8.15059e-05,0.76699,0.000401885,0.23301,101217,0.306565,15.25,10.45,0,18.4869,1.4013e-45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1707,300.005,-0.0360596,-0.0391969,8.43689e-05,0.0532607,1
562,0.000473742,140.5,0,0,1870.22,0,8.1572e-05,0.76699,0.000404664,0.23301,101217,0.307333,15.5,10.45,0,18.6936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1707,300.004,-0.0333461,-0.0389047,7.87575e-05,0.0512401,1
563,0.000476882,140.75,0,0,1868.28,0,8.164e-05,0.76699,0.000407346,0.23301,101217,0.307988,15.75,10.45,0,18.9015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1707,300.004,-0.0309979,-0.038211,7.38011e-05,0.0492032,1
564,0.000479999,141,0,0,1866.33,0,8.17083e-05,0.76699,0.000410009,0.23301,101217,0.308619,16,10.45,0,19.1103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17071,300.004,-0.0287253,-0.0374342,6.89804e-05,0.0471855,1
565,0.000483116,141.25,0,0,1864.38,0,8.17767e-05,0.76699,0.000412671,0.23301,101217,0.309251,16.25,10.45,0,19.3201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17071,300.004,-0.0264528,-0.0366573,6.41597e-05,0.0452052,1
566,0.000486234,141.5,0,0,1862.43,0,8.1845e-05,0.76699,0.000415333,0.23301,101217,0.309882,16.5,10.45,0,19.5308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17071,300.003,-0.0241802,-0.0358804,5.93391e-05,0.0432677,1
567,0.000489268,141.75,0,0,1860.64,0,8.19134e-05,0.76699,0.000417925,0.23301,101217,0.3102,16.75,10.45,0,19.7425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17071,300.003,-0.0222298,-0.0349391,5.52558e-05,0.0414115,1
568,0.000492249,142,0,0,1858.95,0,8.19816e-05,0.76699,0.000420471,0.23301,101217,0.310313,17,10.45,0,19.955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17071,300.003,-0.0204894,-0.0338905,5.16533e-05,0.0396029,1
569,0.00049523,142.25,0,0,1857.25,0,8.20499e-05,0.76699,0.000423017,0.23301,101217,0.310426,17.25,10.45,0,20.1684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17071,300.003,-0.0187491,-0.032842,4.80508e-05,0.037817,1
