Point ID,alphat,arc_length,CH4,CO2,G,H2O,k,N2,nut,O2,p,p_rgh,Points_0,Points_1,Points_2,Points_Magnitude,Qdot,qin,qr,reactingCloud1:hsCoeff,reactingCloud1:hsTrans,reactingCloud1:rhokTrans,reactingCloud1:rhoTrans_CH4,reactingCloud1:rhoTrans_CO2,reactingCloud1:rhoTrans_H2O,reactingCloud1:rhoTrans_N2,reactingCloud1:rhoTrans_O2,reactingCloud1:UCoeff,reactingCloud1:UTrans_0,reactingCloud1:UTrans_1,reactingCloud1:UTrans_2,reactingCloud1:UTrans_Magnitude,rho,T,U_0,U_1,U_2,U_Magnitude,vtkValidPointMask
246,6.23452e-05,61.5,0,0,1837.21,0,1.18277e-05,0.76699,5.32546e-05,0.23301,101217,0.199302,-63.5,10.45,0,64.3541,0,2.72264e-13,3.45347e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-3.127e-05,-4.46362e-06,-1.43725e-07,3.15873e-05,1
247,6.21553e-05,61.75,0,0,1837.21,0,1.17992e-05,0.76699,5.30924e-05,0.23301,101217,0.199302,-63.25,10.45,0,64.1075,0,2.75283e-13,3.80369e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-3.24082e-05,-4.61863e-06,-1.48916e-07,3.2736e-05,1
248,6.19655e-05,62,0,0,1837.21,0,1.17706e-05,0.76699,5.29302e-05,0.23301,101217,0.199302,-63,10.45,0,63.8608,0,2.78303e-13,4.15391e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-3.35465e-05,-4.77364e-06,-1.54107e-07,3.38848e-05,1
249,6.17756e-05,62.25,0,0,1837.21,0,1.17421e-05,0.76699,5.2768e-05,0.23301,101217,0.199302,-62.75,10.45,0,63.6142,0,2.81323e-13,4.50413e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-3.46848e-05,-4.92865e-06,-1.59298e-07,3.50336e-05,1
250,6.15857e-05,62.5,0,0,1837.21,0,1.17136e-05,0.76699,5.26058e-05,0.23301,101217,0.199302,-62.5,10.45,0,63.3676,0,2.84342e-13,4.85435e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-3.58231e-05,-5.08366e-06,-1.64488e-07,3.61824e-05,1
251,6.13958e-05,62.75,0,0,1837.21,0,1.1685e-05,0.76699,5.24436e-05,0.23301,101217,0.199302,-62.25,10.45,0,63.121,0,2.87362e-13,5.20457e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-3.69614e-05,-5.23867e-06,-1.69679e-07,3.73312e-05,1
252,6.12043e-05,63,0,0,1837.21,0,1.1656e-05,0.76699,5.228e-05,0.23301,101217,0.199302,-62,10.45,0,62.8745,0,2.99494e-13,5.17015e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-3.85886e-05,-5.45497e-06,-1.76846e-07,3.89726e-05,1
253,6.10127e-05,63.25,0,0,1837.21,0,1.16269e-05,0.76699,5.21163e-05,0.23301,101217,0.199302,-61.75,10.45,0,62.628,0,3.12603e-13,5.09448e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-4.02682e-05,-5.67784e-06,-1.84224e-07,4.06669e-05,1
254,6.0821e-05,63.5,0,0,1837.21,0,1.15978e-05,0.76699,5.19526e-05,0.23301,101217,0.199302,-61.5,10.45,0,62.3815,0,3.25713e-13,5.0188e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-4.19478e-05,-5.90071e-06,-1.91603e-07,4.23612e-05,1
255,6.06293e-05,63.75,0,0,1837.21,0,1.15687e-05,0.76699,5.17889e-05,0.23301,101217,0.199302,-61.25,10.45,0,62.1351,0,3.38823e-13,4.94312e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-4.36274e-05,-6.12358e-06,-1.98981e-07,4.40555e-05,1
256,6.04377e-05,64,0,0,1837.21,0,1.15395e-05,0.76699,5.16252e-05,0.23301,101217,0.199302,-61,10.45,0,61.8886,0,3.51932e-13,4.86745e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-4.5307e-05,-6.34645e-06,-2.0636e-07,4.57498e-05,1
257,6.0246e-05,64.25,0,0,1837.21,0,1.15104e-05,0.76699,5.14615e-05,0.23301,101217,0.199302,-60.75,10.45,0,61.6422,0,3.65042e-13,4.79177e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-4.69867e-05,-6.56932e-06,-2.13738e-07,4.74442e-05,1
258,6.00543e-05,64.5,0,0,1837.21,0,1.14813e-05,0.76699,5.12977e-05,0.23301,101217,0.199302,-60.5,10.45,0,61.3959,0,3.78151e-13,4.71609e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-4.86663e-05,-6.79219e-06,-2.21117e-07,4.91385e-05,1
259,5.98627e-05,64.75,0,0,1837.21,0,1.14522e-05,0.76699,5.1134e-05,0.23301,101217,0.199302,-60.25,10.45,0,61.1495,0,3.91261e-13,4.64042e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-5.03459e-05,-7.01506e-06,-2.28496e-07,5.08328e-05,1
260,5.9671e-05,65,0,0,1837.21,0,1.14231e-05,0.76699,5.09703e-05,0.23301,101217,0.199302,-60,10.45,0,60.9032,0,4.0437e-13,4.56474e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-5.20255e-05,-7.23793e-06,-2.35874e-07,5.25271e-05,1
261,5.94793e-05,65.25,0,0,1837.21,0,1.1394e-05,0.76699,5.08066e-05,0.23301,101217,0.199302,-59.75,10.45,0,60.6569,0,4.1748e-13,4.48906e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-5.37051e-05,-7.4608e-06,-2.43253e-07,5.42215e-05,1
262,5.92864e-05,65.5,0,0,1837.21,0,1.13645e-05,0.76699,5.06418e-05,0.23301,101217,0.199302,-59.5,10.45,0,60.4107,0,4.25326e-13,4.20641e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-5.59124e-05,-7.74653e-06,-2.52474e-07,5.6447e-05,1
263,5.9093e-05,65.75,0,0,1837.21,0,1.13348e-05,0.76699,5.04766e-05,0.23301,101217,0.199302,-59.25,10.45,0,60.1645,0,4.30864e-13,3.83298e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-5.8351e-05,-8.05984e-06,-2.62504e-07,5.89056e-05,1
264,5.88996e-05,66,0,0,1837.21,0,1.13051e-05,0.76699,5.03114e-05,0.23301,101217,0.199302,-59,10.45,0,59.9183,0,4.36401e-13,3.45954e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-6.07896e-05,-8.37315e-06,-2.72535e-07,6.13642e-05,1
265,5.87061e-05,66.25,0,0,1837.21,0,1.12754e-05,0.76699,5.01461e-05,0.23301,101217,0.199302,-58.75,10.45,0,59.6721,0,4.41939e-13,3.08611e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-6.32282e-05,-8.68645e-06,-2.82565e-07,6.38228e-05,1
266,5.85127e-05,66.5,0,0,1837.21,0,1.12457e-05,0.76699,4.99809e-05,0.23301,101217,0.199302,-58.5,10.45,0,59.426,0,4.47477e-13,2.71268e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-6.56669e-05,-8.99976e-06,-2.92595e-07,6.62814e-05,1
267,5.83193e-05,66.75,0,0,1837.21,0,1.1216e-05,0.76699,4.98157e-05,0.23301,101217,0.199302,-58.25,10.45,0,59.1799,0,4.53014e-13,2.33924e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-6.81055e-05,-9.31307e-06,-3.02625e-07,6.874e-05,1
268,5.81258e-05,67,0,0,1837.21,0,1.11863e-05,0.76699,4.96504e-05,0.23301,101217,0.199302,-58,10.45,0,58.9339,0,4.58552e-13,1.96581e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-7.05441e-05,-9.62638e-06,-3.12655e-07,7.11986e-05,1
269,5.79324e-05,67.25,0,0,1837.21,0,1.11566e-05,0.76699,4.94852e-05,0.23301,101217,0.199302,-57.75,10.45,0,58.6879,0,4.64089e-13,1.59237e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-7.29828e-05,-9.93969e-06,-3.22685e-07,7.36572e-05,1
270,5.77389e-05,67.5,0,0,1837.21,0,1.1127e-05,0.76699,4.932e-05,0.23301,101217,0.199302,-57.5,10.45,0,58.4419,0,4.69627e-13,1.21894e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-7.54214e-05,-1.0253e-05,-3.32715e-07,7.61159e-05,1
271,5.75455e-05,67.75,0,0,1837.21,0,1.10973e-05,0.76699,4.91547e-05,0.23301,101217,0.199302,-57.25,10.45,0,58.1959,0,4.75164e-13,8.45505e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-7.786e-05,-1.05663e-05,-3.42745e-07,7.85745e-05,1
272,5.73505e-05,68,0,0,1837.21,0,1.10671e-05,0.76699,4.89882e-05,0.23301,101217,0.199302,-57,10.45,0,57.95,0,4.71753e-13,1.88096e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-8.12215e-05,-1.0984e-05,-3.55576e-07,8.19616e-05,1
273,5.71553e-05,68.25,0,0,1837.21,0,1.10368e-05,0.76699,4.88214e-05,0.23301,101217,0.199302,-56.75,10.45,0,57.7041,0,4.67096e-13,3.11254e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-8.47113e-05,-1.14162e-05,-3.68797e-07,8.54779e-05,1
274,5.69601e-05,68.5,0,0,1837.21,0,1.10065e-05,0.76699,4.86547e-05,0.23301,101217,0.199302,-56.5,10.45,0,57.4583,0,4.62439e-13,4.34413e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-8.82012e-05,-1.18484e-05,-3.82017e-07,8.89943e-05,1
275,5.67649e-05,68.75,0,0,1837.21,0,1.09762e-05,0.76699,4.84879e-05,0.23301,101217,0.199302,-56.25,10.45,0,57.2125,0,4.57783e-13,5.57571e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-9.16911e-05,-1.22806e-05,-3.95238e-07,9.25107e-05,1
276,5.65697e-05,69,0,0,1837.21,0,1.0946e-05,0.76699,4.83212e-05,0.23301,101217,0.199302,-56,10.45,0,56.9667,0,4.53126e-13,6.80729e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-9.5181e-05,-1.27128e-05,-4.08459e-07,9.60271e-05,1
277,5.63745e-05,69.25,0,0,1837.21,0,1.09157e-05,0.76699,4.81544e-05,0.23301,101217,0.199302,-55.75,10.45,0,56.7209,0,4.48469e-13,8.03887e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-9.86709e-05,-1.3145e-05,-4.21679e-07,9.95435e-05,1
278,5.61793e-05,69.5,0,0,1837.21,0,1.08854e-05,0.76699,4.79877e-05,0.23301,101217,0.199302,-55.5,10.45,0,56.4752,0,4.43812e-13,9.27045e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-0.000102161,-1.35772e-05,-4.349e-07,0.00010306,1
279,5.5984e-05,69.75,0,0,1837.21,0,1.08551e-05,0.76699,4.7821e-05,0.23301,101217,0.199302,-55.25,10.45,0,56.2296,0,4.39155e-13,1.0502e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-0.000105651,-1.40094e-05,-4.4812e-07,0.000106576,1
280,5.57888e-05,70,0,0,1837.22,0,1.08249e-05,0.76699,4.76542e-05,0.23301,101217,0.199302,-55,10.45,0,55.9839,0,4.34498e-13,1.17336e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-0.000109141,-1.44417e-05,-4.61341e-07,0.000110093,1
281,5.55929e-05,70.25,0,0,1837.22,0,1.07943e-05,0.76699,4.74868e-05,0.23301,101217,0.199302,-54.75,10.45,0,55.7384,0,4.27615e-13,1.27175e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-0.00011326,-1.49417e-05,-4.76176e-07,0.000114242,1
282,5.53959e-05,70.5,0,0,1837.22,0,1.07635e-05,0.76699,4.73186e-05,0.23301,101217,0.199302,-54.5,10.45,0,55.4928,0,4.17856e-13,1.33814e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-0.000118193,-1.55295e-05,-4.93098e-07,0.00011921,1
283,5.51989e-05,70.75,0,0,1837.22,0,1.07326e-05,0.76699,4.71503e-05,0.23301,101217,0.199302,-54.25,10.45,0,55.2473,0,4.08097e-13,1.40452e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-0.000123127,-1.61174e-05,-5.10019e-07,0.000124178,1
284,5.50019e-05,71,0,0,1837.22,0,1.07017e-05,0.76699,4.6982e-05,0.23301,101217,0.199302,-54,10.45,0,55.0018,0,3.98338e-13,1.47091e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-0.00012806,-1.67052e-05,-5.26941e-07,0.000129146,1
285,5.4805e-05,71.25,0,0,1837.22,0,1.06709e-05,0.76699,4.68138e-05,0.23301,101217,0.199302,-53.75,10.45,0,54.7564,0,3.88579e-13,1.5373e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-0.000132993,-1.7293e-05,-5.43862e-07,0.000134114,1
286,5.4608e-05,71.5,0,0,1837.22,0,1.064e-05,0.76699,4.66455e-05,0.23301,101217,0.199302,-53.5,10.45,0,54.511,0,3.7882e-13,1.60368e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-0.000137927,-1.78808e-05,-5.60784e-07,0.000139082,1
287,5.4411e-05,71.75,0,0,1837.22,0,1.06091e-05,0.76699,4.64773e-05,0.23301,101217,0.199302,-53.25,10.45,0,54.2657,0,3.69061e-13,1.67007e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-0.00014286,-1.84686e-05,-5.77706e-07,0.00014405,1
288,5.4214e-05,72,0,0,1837.22,0,1.05783e-05,0.76699,4.6309e-05,0.23301,101217,0.199302,-53,10.45,0,54.0204,0,3.59302e-13,1.73645e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-0.000147793,-1.90564e-05,-5.94627e-07,0.000149018,1
289,5.40171e-05,72.25,0,0,1837.22,0,1.05474e-05,0.76699,4.61408e-05,0.23301,101217,0.199302,-52.75,10.45,0,53.7751,0,3.49543e-13,1.80284e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-0.000152727,-1.96442e-05,-6.11549e-07,0.000153986,1
290,5.38195e-05,72.5,0,0,1837.22,0,1.05163e-05,0.76699,4.5972e-05,0.23301,101217,0.199302,-52.5,10.45,0,53.5299,0,3.34384e-13,1.79748e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-0.00015836,-2.03035e-05,-6.29874e-07,0.000159658,1
291,5.36207e-05,72.75,0,0,1837.22,0,1.04849e-05,0.76699,4.58022e-05,0.23301,101217,0.199302,-52.25,10.45,0,53.2848,0,3.09459e-13,1.66239e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-0.000165261,-2.10921e-05,-6.50737e-07,0.000166603,1
292,5.3422e-05,73,0,0,1837.22,0,1.04534e-05,0.76699,4.56325e-05,0.23301,101217,0.199302,-52,10.45,0,53.0396,0,2.84535e-13,1.52731e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-0.000172161,-2.18807e-05,-6.71601e-07,0.000173548,1
293,5.32233e-05,73.25,0,0,1837.22,0,1.04219e-05,0.76699,4.54627e-05,0.23301,101217,0.199302,-51.75,10.45,0,52.7946,0,2.5961e-13,1.39222e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-0.000179062,-2.26693e-05,-6.92464e-07,0.000180492,1
294,5.30245e-05,73.5,0,0,1837.21,0,1.03905e-05,0.76699,4.5293e-05,0.23301,101217,0.199302,-51.5,10.45,0,52.5495,0,2.34686e-13,1.25713e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-0.000185962,-2.3458e-05,-7.13327e-07,0.000187437,1
295,5.28258e-05,73.75,0,0,1837.21,0,1.0359e-05,0.76699,4.51232e-05,0.23301,101217,0.199302,-51.25,10.45,0,52.3045,0,2.09761e-13,1.12205e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-0.000192863,-2.42466e-05,-7.34191e-07,0.000194382,1
296,5.26271e-05,74,0,0,1837.21,0,1.03276e-05,0.76699,4.49535e-05,0.23301,101217,0.199302,-51,10.45,0,52.0596,0,1.84837e-13,9.86958e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-0.000199763,-2.50352e-05,-7.55054e-07,0.000201327,1
297,5.24283e-05,74.25,0,0,1837.21,0,1.02961e-05,0.76699,4.47837e-05,0.23301,101217,0.199302,-50.75,10.45,0,51.8147,0,1.59912e-13,8.5187e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-0.000206664,-2.58238e-05,-7.75917e-07,0.000208272,1
298,5.22296e-05,74.5,0,0,1837.21,0,1.02647e-05,0.76699,4.46139e-05,0.23301,101217,0.199302,-50.5,10.45,0,51.5699,0,1.34988e-13,7.16783e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-0.000213564,-2.66124e-05,-7.96781e-07,0.000215217,1
299,5.20298e-05,74.75,0,0,1837.21,0,1.02328e-05,0.76699,4.44432e-05,0.23301,101217,0.199302,-50.25,10.45,0,51.3251,0,1.16278e-13,6.16482e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-0.000222129,-2.75642e-05,-8.20179e-07,0.000223834,1
300,5.18293e-05,75,0,0,1837.21,0,1.02008e-05,0.76699,4.4272e-05,0.23301,101217,0.199302,-50,10.45,0,51.0804,0,1.01323e-13,5.37191e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-0.0002317,-2.86146e-05,-8.45107e-07,0.000233461,1
301,5.16288e-05,75.25,0,0,1837.21,0,1.01687e-05,0.76699,4.41007e-05,0.23301,101217,0.199302,-49.75,10.45,0,50.8357,0,8.63672e-14,4.579e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-0.00024127,-2.9665e-05,-8.70036e-07,0.000243089,1
302,5.14283e-05,75.5,0,0,1837.21,0,1.01367e-05,0.76699,4.39295e-05,0.23301,101217,0.199302,-49.5,10.45,0,50.591,0,7.14116e-14,3.78609e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-0.000250841,-3.07154e-05,-8.94964e-07,0.000252716,1
303,5.12278e-05,75.75,0,0,1837.21,0,1.01046e-05,0.76699,4.37582e-05,0.23301,101217,0.199302,-49.25,10.45,0,50.3465,0,5.6456e-14,2.99318e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-0.000260411,-3.17658e-05,-9.19893e-07,0.000262343,1
304,5.10273e-05,76,0,0,1837.21,0,1.00726e-05,0.76699,4.3587e-05,0.23301,101217,0.199302,-49,10.45,0,50.1019,0,4.15005e-14,2.20026e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-0.000269982,-3.28162e-05,-9.44821e-07,0.00027197,1
305,5.08268e-05,76.25,0,0,1837.21,0,1.00405e-05,0.76699,4.34157e-05,0.23301,101217,0.199302,-48.75,10.45,0,49.8574,0,2.65449e-14,1.40735e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-0.000279552,-3.38666e-05,-9.6975e-07,0.000281598,1
306,5.06264e-05,76.5,0,0,1837.21,0,1.00085e-05,0.76699,4.32445e-05,0.23301,101217,0.199302,-48.5,10.45,0,49.613,0,1.15893e-14,6.14441e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-0.000289123,-3.4917e-05,-9.94678e-07,0.000291225,1
307,5.04255e-05,76.75,0,0,1837.21,0,9.97627e-06,0.76699,4.30729e-05,0.23301,101217,0.199302,-48.25,10.45,0,49.3687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-0.000299501,-3.60427e-05,-1.02044e-06,0.000301664,1
308,5.02232e-05,77,0,0,1837.21,0,9.94362e-06,0.76699,4.29001e-05,0.23301,101217,0.199302,-48,10.45,0,49.1244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-0.000312661,-3.74277e-05,-1.04904e-06,0.000314895,1
309,5.0021e-05,77.25,0,0,1837.21,0,9.91097e-06,0.76699,4.27274e-05,0.23301,101217,0.199302,-47.75,10.45,0,48.8801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-0.000325821,-3.88128e-05,-1.07765e-06,0.000328127,1
310,4.98188e-05,77.5,0,0,1837.21,0,9.87832e-06,0.76699,4.25547e-05,0.23301,101217,0.199302,-47.5,10.45,0,48.6359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-0.000338982,-4.01978e-05,-1.10626e-06,0.000341358,1
311,4.96165e-05,77.75,0,0,1837.21,0,9.84566e-06,0.76699,4.23819e-05,0.23301,101217,0.199302,-47.25,10.45,0,48.3918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-0.000352142,-4.15828e-05,-1.13487e-06,0.00035459,1
312,4.94143e-05,78,0,0,1837.21,0,9.81301e-06,0.76699,4.22092e-05,0.23301,101217,0.199302,-47,10.45,0,48.1477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-0.000365302,-4.29678e-05,-1.16348e-06,0.000367822,1
313,4.92121e-05,78.25,0,0,1837.21,0,9.78036e-06,0.76699,4.20364e-05,0.23301,101217,0.199302,-46.75,10.45,0,47.9037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-0.000378462,-4.43528e-05,-1.19209e-06,0.000381054,1
314,4.90099e-05,78.5,0,0,1837.21,0,9.74771e-06,0.76699,4.18637e-05,0.23301,101217,0.199302,-46.5,10.45,0,47.6598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-0.000391622,-4.57379e-05,-1.2207e-06,0.000394286,1
315,4.88074e-05,78.75,0,0,1837.21,0,9.71497e-06,0.76699,4.16907e-05,0.23301,101217,0.199302,-46.25,10.45,0,47.4159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-0.000405485,-4.71834e-05,-1.24963e-06,0.000408223,1
316,4.86034e-05,79,0,0,1837.21,0,9.68172e-06,0.76699,4.15165e-05,0.23301,101217,0.199302,-46,10.45,0,47.1721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-0.000423388,-4.89768e-05,-1.28043e-06,0.000426213,1
317,4.83994e-05,79.25,0,0,1837.21,0,9.64847e-06,0.76699,4.13423e-05,0.23301,101217,0.199302,-45.75,10.45,0,46.9283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-0.000441292,-5.07703e-05,-1.31123e-06,0.000444204,1
318,4.81955e-05,79.5,0,0,1837.21,0,9.61522e-06,0.76699,4.1168e-05,0.23301,101217,0.199302,-45.5,10.45,0,46.6846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-0.000459195,-5.25637e-05,-1.34202e-06,0.000462196,1
319,4.79915e-05,79.75,0,0,1837.21,0,9.58197e-06,0.76699,4.09938e-05,0.23301,101217,0.199302,-45.25,10.45,0,46.441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-0.000477099,-5.43571e-05,-1.37282e-06,0.000480187,1
320,4.77875e-05,80,0,0,1837.21,0,9.54872e-06,0.76699,4.08196e-05,0.23301,101217,0.199302,-45,10.45,0,46.1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-0.000495002,-5.61506e-05,-1.40362e-06,0.000498179,1
321,4.75836e-05,80.25,0,0,1837.21,0,9.51547e-06,0.76699,4.06454e-05,0.23301,101217,0.199302,-44.75,10.45,0,45.9539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-0.000512906,-5.7944e-05,-1.43441e-06,0.00051617,1
322,4.73796e-05,80.5,0,0,1837.21,0,9.48222e-06,0.76699,4.04711e-05,0.23301,101217,0.199302,-44.5,10.45,0,45.7105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-0.000530809,-5.97374e-05,-1.46521e-06,0.000534162,1
323,4.7175e-05,80.75,0,0,1837.21,0,9.44874e-06,0.76699,4.02964e-05,0.23301,101217,0.199302,-44.25,10.45,0,45.4672,0,0,-7.01474e-31,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-0.00055106,-6.17133e-05,-1.4957e-06,0.000554507,1
324,4.69693e-05,81,0,0,1837.21,0,9.41489e-06,0.76699,4.01207e-05,0.23301,101217,0.199302,-44,10.45,0,45.2239,0,0,-2.54566e-30,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-0.000575134,-6.39865e-05,-1.52569e-06,0.000578684,1
325,4.67636e-05,81.25,0,0,1837.21,0,9.38104e-06,0.76699,3.9945e-05,0.23301,101217,0.199302,-43.75,10.45,0,44.9807,0,0,-4.38984e-30,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-0.000599208,-6.62597e-05,-1.55568e-06,0.000602862,1
326,4.65579e-05,81.5,0,0,1837.21,0,9.3472e-06,0.76699,3.97693e-05,0.23301,101217,0.199302,-43.5,10.45,0,44.7376,0,0,-6.23402e-30,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-0.000623282,-6.85329e-05,-1.58567e-06,0.000627041,1
327,4.63523e-05,81.75,0,0,1837.21,0,9.31335e-06,0.76699,3.95936e-05,0.23301,101217,0.199302,-43.25,10.45,0,44.4945,0,0,-6.88845e-30,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-0.000647357,-7.08061e-05,-1.61566e-06,0.000651219,1
328,4.61466e-05,82,0,0,1837.21,0,9.2795e-06,0.76699,3.94179e-05,0.23301,101217,0.199302,-43,10.45,0,44.2516,0,0,-6.88845e-30,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-0.000671431,-7.30792e-05,-1.64565e-06,0.000675398,1
329,4.59409e-05,82.25,0,0,1837.21,0,9.24565e-06,0.76699,3.92422e-05,0.23301,101217,0.199302,-42.75,10.45,0,44.0087,0,0,-6.88845e-30,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-0.000695505,-7.53524e-05,-1.67564e-06,0.000699577,1
330,4.57352e-05,82.5,0,0,1837.21,0,9.2118e-06,0.76699,3.90665e-05,0.23301,101217,0.199302,-42.5,10.45,0,43.7659,0,0,-6.88845e-30,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-0.000719579,-7.76256e-05,-1.70563e-06,0.000723756,1
331,4.5528e-05,82.75,0,0,1837.21,0,9.17741e-06,0.76699,3.88895e-05,0.23301,101217,0.199302,-42.25,10.45,0,43.5232,0,1.6459e-14,6.62745e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-0.000750898,-8.03856e-05,-1.72437e-06,0.000755191,1
332,4.53206e-05,83,0,0,1837.21,0,9.14296e-06,0.76699,3.87124e-05,0.23301,101217,0.199302,-42,10.45,0,43.2805,0,3.45479e-14,1.39112e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-0.000782935,-8.31937e-05,-1.742e-06,0.000787344,1
